id	creator	title	model
und:76537081v13			GenericFile
und:79407w64c9x			Profile
und:79407w64d8w	Shawn R Moulton	Essays on Housing Policy and Community Development	Etd
und:79407w64d7j	Bo Gao	Patterning biomolecule at sub-30 nm resolution by electron beam lithography.	Etd
und:79407w64f1s	Junying Liu	Robust Transmission of Arithmetically Encoded Data	Etd
und:79407w64d5v	Steven Michael Rodenborn	Hope in Action:  Subversive Eschatology in the Theologies of Edward Schillebeeckx and Johann Baptist Metz	Etd
und:79407w64d66	Sebastiaan Roelands	The Role of Banking in the Transmission of Monetary Policy	Etd
und:79407w64d4h	Chrystyna D Kouros	Transactional Relations between Marital Functioning, Spouses' Depressive Symptoms and Children's Adjustment	Etd
und:79407w64f0f	Kristina Marie Peterson	Interspousal Criticality Bias in Depression and Marital Discord	Etd
und:79407w64f24	Carolyn Marie Rodak	Microsoft Word - FINAL THESIS.doc	GenericFile
und:79407w64f55	Hongmei An	Development of Novel Catalysts For Usein Diesel Particulate Filters	Etd
und:79407w64f6h	Mahesh Yadav	Characterizing the Differential Response by Primary Macrophages to Infection by Pathogenic and Non-Pathogenic Mycobacteria	Etd
und:79407w64f86	Maria Aleksandrovna Rogacheva	A History of a Town That Did Not Exist: The Soviet Scientific Intelligentsia in the Post-Stalinist Era	Etd
und:79407w64f7v	EddieJoe Ivan Cherbony	Boats and Barrow	Etd
und:79407w64f4t	Andrew Steven Yoder	YoderAS112011T.pdf	GenericFile
und:79407w64f3g	Patrick Mousaw	MousawP092011D.pdf	GenericFile
und:79407w64g2f	jchen13	ChenJ122015D.pdf	GenericFile
und:79407w64f9j		David Severson	Profile
und:79407w64h1d	Stephanie A Freed	The Role of <em>Wallenda</em> in Inducing Autophagy to Regulate Neuronal Cell Body Responses in <em>Drosophila </em>Photoreceptor Cells	Etd
und:79407w64g13	Jonathan Hauenstein	Algebraic geometrization of the Kuramoto model: Equilibria and stability analysis	Article
und:79407w64h2r	bchen3	ChenB072016T.pdf	GenericFile
und:79407w64g8h	lpasseng	WieckLP042016D.pdf	GenericFile
und:79407w64h5s		KENNARD/JPEG/Kennard_000024.jpg	GenericFile
und:79407w64g5g		povray-3.6.1-redhat6-x86_64.tar.gz	GenericFile
und:79407w64g44		v2exdfdmhs_3.zip	GenericFile
und:79407w64j1q	Brothers of the Poor of St. Francis	Brothers of the Poor of St. Francis Records	FindingAid
und:79407w64j3d	University of San Francisco. Institute of Lay Theology.	Institute of Lay Theology Records	FindingAid
und:79407w64h95		Social Justice Papers	FindingAid
und:79407w64h64		WEYMON/JPEG/2015_Fall_EALJ_10151_20251_Weymon_000016.jpg	GenericFile
und:79407w64h8t		zbk.xml	GenericFile
und:79407w64j22		kkk.xml	GenericFile
und:79407w64j4r		csi.xml	GenericFile
und:79407w64j0c		rwl.xml	GenericFile
und:79407w64h7g			GenericFile
und:79407w64j53	Chroust, Anton-Herman, 1907-	Anton-Herman Chroust Papers	FindingAid
und:79407w64j84	University of Notre Dame. School of Architecture.	Notre Dame School of Architecture Records	FindingAid
und:79407w64r7n	Parker Ladwig	US000008383197B220130226	GenericFile
und:79407w64k6r		asl-20425.jpg	GenericFile
und:79407w64z65		v2exrmhgnp_5.zip	GenericFile
und:79407w64j6f		brg.xml	GenericFile
und:79407w64m2p		pil.xml	GenericFile
und:79407w64z7h		Algeria-Tipaza-basilica-S-Alexander.tif	GenericFile
und:79407w65011		Germany-Rothenburg-White-Tower.tif	GenericFile
und:79407w65042		France-Versailles-orangery.jpg	GenericFile
und:79407w64z96		Belgium-Herentals-church-int.jpg	GenericFile
und:79407w6505d		image_2617.xml	GenericFile
und:79407w6500p		image_2772.xml	GenericFile
und:79407w65100		France-Tours-cathedral-S-Gatien-tomb-children.tif	GenericFile
und:79407w6506r		France-Blois-castle-Louis-12th-wing.tif	GenericFile
und:79407w6514c		France-Le-Folgoet-church-Notre-Dame.tif	GenericFile
und:79407w6512p		France-Angers-cathedral-S-Maurice-facade.jpg	GenericFile
und:79407w6508f		France-Vincennes-castle-chapel-int.jpg	GenericFile
und:79407w6509s		image_2103.xml	GenericFile
und:79407w65131		image_2640.xml	GenericFile
und:79407w65209		Italy-Vicenza-palace-Mascarello.tif	GenericFile
und:79407w65162		India-Hayderabod-palace-Nabob-court.jpg	GenericFile
und:79407w6518r		Italy-Rome-castle-S-Angelo-ext.jpg	GenericFile
und:79407w65220		Italy-Mantua-church-S-Andrea2.jpg	GenericFile
und:79407w6515q		image_1744.xml	GenericFile
und:79407w6523b		image_1341.xml	GenericFile
und:79407w65193		image_1250.xml	GenericFile
und:79407w6524p		Italy-Rome-temple-Julius-Caesar.tif	GenericFile
und:79407w65329		Spain-Salamanca-cathedral-int.tif	GenericFile
und:79407w65371		9780268093822_EPUB.epub	GenericFile
und:79407w6527q		image_3735.xml	GenericFile
und:79407w6526c		image_3766.xml	GenericFile
und:79407w6535b		image_2871.xml	GenericFile
und:79407w6531z		image_3390.xml	GenericFile
und:7d278s47p25	Dixie Dillon Lane	Skipping School: Homeschooling in Los Angeles County, 1950-2010	Etd
und:7d278s47p3h	Joel Brian Watkins	Good Taste: Pleasure and Practice in Kant's Critique of Aesthetic Judgment	Etd
und:7d278s47p0g	Emily Mediate	Disabling Donor Demands: The Coercion of the International HIV/AIDS Agenda 	SeniorThesis
und:7d278s47p1t	Bren Christopher Mochocki	Voltage Scheduling Techniques for Dynamic Voltage Scaling Processors with Practical Limitations	Etd
und:7d278s47n98	David Dressing	Nicaragua 1991	Dataset
und:7d278s47p56	Chrystyna D Kouros	TRANSACTIONAL RELATIONS BETWEEN MARITAL FUNCTIONING, SPOUSES’ DEPRESSIVE SYMPTOMS AND CHILDREN’S ADJUSTMENT	GenericFile
und:7d278s47q14	Kristina Marie Peterson	HUSBANDS’ GENDER ROLE CONFLICT AND WITHDRAWAL DURING MARITAL INTERACTION	GenericFile
und:7d278s47p6j	Steven Michael Rodenborn	Microsoft Word - dissfinalembedded3.doc	GenericFile
und:7d278s47p9k	Shawn R Moulton	Figures v	GenericFile
und:7d278s47p7w	Sebastiaan Roelands	RoelandsS042013D.pdf	GenericFile
und:7d278s47q2g	Junying Liu	Junying_thesis.dvi	GenericFile
und:7d278s47p87	Bo Gao	GNUS AND YOU	GenericFile
und:79407w6538c	Parker Ladwig	US000008969599B220150303	GenericFile
und:79407w6542m			GenericFile
und:7d278s47q45	John D Young	Neighbors, Partners, Enemies: Jews and the Monasteries of Germany in the High Middle Ages	Etd
und:7d278s47q5h	Heather Elaine Price	School Networks As Social Resources: The Relationship of School Resources and School Community to School Effectiveness	Etd
und:7d278s47q3t	Julianne Bruneau	Perceval the Welshman: Identity in Medieval British Romance	Etd
und:7d278s47r1f	Ken Kelley	Infant Temperament Moderates Relations Between Maternal Parenting in Early Childhood and Children's Adjustment in First Grade	Article
und:7d278s47q8j	EddieJoe Ivan Cherbony	BoatsandBarrowNDThesis	GenericFile
und:7d278s47q9w	Maria Aleksandrovna Rogacheva	GNUS AND YOU	GenericFile
und:7d278s47q6v	Hongmei An	Microsoft Word - hongmei-Dec5-latest.doc	GenericFile
und:7d278s47q76	Mahesh Yadav	Background	GenericFile
und:7d278s47r03	Aric Chokey	West Nile virus bites late	Article
und:7d278s47s3f	xfang	FangX072016D.pdf	GenericFile
und:7d278s47r34	sbruce1	_	GenericFile
und:7d278s47r2s	Parker Ladwig	Hauenstein-2015.pdf	GenericFile
und:7d278s47s7t		WEYMON/JPEG/2015_Fall_EALJ_10151_20251_Weymon_000017.jpg	GenericFile
und:7d278s47s6g		KENNARD/JPEG/Kennard_000025.jpg	GenericFile
und:7d278s47s0d			Person
und:7d278s47r5t		v2exdfdshg.zip	GenericFile
und:7d278s4894q		France-Clichy-church-S-Vincent-de-Paul.tif	GenericFile
und:7d278s4890b		France-S-Germain-castle-terrace.tif	GenericFile
und:7d278s48921		France-Arles-museum-sarcophagus2.jpg	GenericFile
und:7d278s4888s		France-Vezelay-church-S-Madeleine.jpg	GenericFile
und:7d278s4893c		image_2129.xml	GenericFile
und:7d278s48894		image_2347.xml	GenericFile
und:7h149p30z01	David Dressing	Nicaragua 1991 Export Version.sav	GenericFile
und:7h149p30z32	Dixie Dillon Lane	1	GenericFile
und:7h149p30z2q	Bren Christopher Mochocki	msthesis.dvi	GenericFile
und:7h149p30z4d	Joel Brian Watkins	WatkinsJB042010D.pdf	GenericFile
und:7h149p30z1c		Microsoft Word - Mediate_Final ULRA_2015.docx	GenericFile
und:7d278s48d39			GenericFile
und:7h149p3103n	James Chenkuo Tung	Towards the synthesis of the cornexistins	Etd
und:7h149p3110x	Marco Carlos Emerson Hernandez	The Seeds of Creation and New Creation: St. Thomas Aquinas and His Predecessors on the Generative Principles of Natural and Supernatural Life	Etd
und:7h149p31071	Brian J. Shula	Effect of Welding Flaws on the Fatigue Life of High Strength Steel Structures	Etd
und:7h149p3109q	James S Doyle	Quality Metrics for Biometrics	Etd
und:7h149p3106p	Heather Elaine Price	School Networks as Social Resources:	GenericFile
und:7h149p3105b	John D Young	Microsoft Word - DISSERTATION FINAL DRAFT.docx	GenericFile
und:7h149p31040	Julianne Bruneau	PERCEVAL THE WELSHMAN:	GenericFile
und:7h149p31118	Parker Ladwig	West Nile virus bites la...outh Bend Tribune: News	GenericFile
und:7h149p31238	Reid Boehm	Incorporating Researcher Data into the Institutional Repository: What Is It About Data That Makes It So Different?	Document
und:7h149p3113z	Jonathan Hauenstein	Real solutions to systems of polynomial equations and parameter continuation	Article
und:7h149p31269	vhernan1	HernandezHuertaVA122015D.pdf	GenericFile
und:7h149p3124m		English and Digital Humanities Librarian	Person
und:7h149p3112m	Pete Pietraszewski	Infant Temperament Moderates Relations Between Maternal Parenting in Early Childhood and Children’s Adjustment in First Grade	GenericFile
und:7h149p31160		v2exdfdshg_3.zip	GenericFile
und:7h149p3117b		WRC_RubiksCube.inc	GenericFile
und:7h149p3121k		John Poirier	Profile
und:7h149p3137z	Congregation of Holy Cross. Indiana Province	Congregation of Holy Cross: Indiana Province Records	FindingAid
und:7h149p3148m	Blitt, Barry (Canadian illustrator and political cartoonist, born 1958-)	Politics.	Image
und:7h149p3140v	Stritch, Thomas, 1912-	Thomas Stritch Papers	FindingAid
und:7h149p3155w	javelis	AvelisJ042017D.pdf	GenericFile
und:7h149p3199h	Parker Ladwig	US000008448685B220130528	GenericFile
und:7h149p31h81		v2exrmhgnp_7.zip	GenericFile
und:7h149p3154j		rlb.xml	GenericFile
und:7h149p31389		brh.xml	GenericFile
und:7h149p31k48		France-Angers-cathedral-S-Maurice-facade.tif	GenericFile
und:7h149p31k8n		India-Hayderabod-palace-Nabob-court.tif	GenericFile
und:7h149p31m06		Italy-Rome-castle-S-Angelo-ext.tif	GenericFile
und:7h149p31m4k		Italy-Mantua-church-S-Andrea2.tif	GenericFile
und:7h149p31m2w		Italy-Vicenza-cathedral.jpg	GenericFile
und:7h149p31m37		image_1369.xml	GenericFile
und:7h149p31k90		image_1073.xml	GenericFile
und:7m01bk1471q	David Dressing	Nicaragua Questionnaire 1991.pdf	GenericFile
und:7h149p31n9m	LSI	outputfile	GenericFile
und:7h149p31p46			Person
und:7m01bk14722		LAPOP VIEWER GROUP	Hydramata::Group
und:7m01bk1485d	Louis Francesco Pignatelli	Toward a Transformative Democratic Literary Aesthetic: The Late Style of Don Delillo	Etd
und:7m01bk1492p	David Severson	Mitotic-chromosome-based physical mapping of the Culex quinquefasciatus genome	Article
und:7m01bk1491b	Marco Carlos Emerson Hern&aacute;ndez	EmersonHernandezEC072014D.pdf	GenericFile
und:7m01bk1488f	Brian J. Shula	Microsoft Word - Shula_Thesis.doc	GenericFile
und:7m01bk14900	James S Doyle	DoyleJS092011T.pdf	GenericFile
und:7m01bk14c9q	Breig, Joseph A. (Joseph Anthony), 1905-	Joseph A. Breig Papers	FindingAid
und:7m01bk14c71	Congregation of Holy Cross	Congregation of Holy Cross: Canadian Province Records	FindingAid
und:7m01bk14c5b	University of Notre Dame. Helen Kellogg Institute for International Studies.	Helen Kellogg Institute for International Studies Records	FindingAid
und:7m01bk14d91		asl-20426.jpg	GenericFile
und:7m01bk14c8c		cij.xml	GenericFile
und:7m01bk14d18		zbn.xml	GenericFile
und:7m01bk14f5z	University of Notre Dame.	Notre Dame Scrapbook C	FindingAid
und:7m01bk14v4b		France-Arles-museum-sarcophagus2.tif	GenericFile
und:7m01bk14v0z		France-Vezelay-church-S-Madeleine.tif	GenericFile
und:7m01bk14t8d		France-Fontainebleau-chateau-int7.jpg	GenericFile
und:7m01bk14v2n		France-S-Germain-castle3.jpg	GenericFile
und:7m01bk14t9r		image_2160.xml	GenericFile
und:7m01bk14v30		image_2410.xml	GenericFile
und:7m01bk14w08		Italy-Rome-church-S-Peter-obelisk.tif	GenericFile
und:7m01bk14w2z		Italy-Girgenti-temple-Concord2.jpg	GenericFile
und:7m01bk14v8q		Greece-Athens-Temple-Theseus.jpg	GenericFile
und:7m01bk14v61		FranceClichy-church-int.jpg	GenericFile
und:7m01bk14v7c		image_2549.xml	GenericFile
und:7m01bk14w39		image_1541.xml	GenericFile
und:7p88cf97h8n	Joshua Kyle Bolger	Regioselective Copper-Mediated Organometallic Ring Openings of Acylnitroso Cycloadducts and the Development of 5-Lipoxygenase Inhibitors	Etd
und:7p88cf97h90	Fernando Carvalho	Redesigning the Hospital Cradle to Promote Parent-Newborn Relationships	Etd
und:7p88cf97g9p	Roskina, Natalia Aleksandrovna (1927-1989)	Natalia A. and Irina V. Roskina papers	FindingAid
und:7p88cf97h2k	David Dressing	nicaragua_1991_export_version.dta	GenericFile
und:7p88cf97h6z	Ewa Misiolek	F:/MY_THESIS/myPhDThesis.dvi	GenericFile
und:7p88cf97k0h	Jonathan Peter Hill	Religious Pathways During the Transition to Adulthood: A Life Course Approach	Etd
und:7p88cf97k26	Marjorie Massel	Thermodynamic and Thermophysical Properties of Ionic Liquid Mixtures	Etd
und:7p88cf97j99	Garnett Brendan Cross	Investigation of a Laser-Induced Breakdown Spark as a Near Field Guide Star for Aero-Optic Measurements	Etd
und:7p88cf97k1v	Mary Katherine Lattari	All of the Everything	Etd
und:7p88cf97k57	Jonathan Hauenstein	Energy landscape of the finite-size mean-field 2-spin spherical model and topology trivialization	Article
und:7p88cf97k3j	Parker Ladwig	Mitotic-Chromosome-Based Physical Mapping of the Culex quinquefasciatus Genome	GenericFile
und:7p88cf97k4w	Pete Pietraszewski	Confidence Intervals for Standardized Effect Sizes: Theory, Application, and Implementation	GenericFile
und:7p88cf97m0t		Microsoft Word - Fontenot - Rethinking Early Modern Europe Conference Paper.docx	GenericFile
und:7p88cf97k88		v2exdfpphg.zip	GenericFile
und:7p88cf97n97	Cirillo, Marie, 1929-	Marie Cirillo Papers	FindingAid
und:7p88cf97n7j	University of Notre Dame. Committee on International Relations.	Committee on International Relations Records	FindingAid
und:7p88cf97n5v	Institute for Pastoral & Social Ministry / for Church Life	Institute for Pastoral & Social Ministry / for Church Life	FindingAid
und:7p88cf97n35	O'Callaghan, Eugene, 1831-1901.	Eugene O'Callaghan Papers	FindingAid
und:7p88cf97n66		klg.xml	GenericFile
und:7p88cf97n4h		rya.xml	GenericFile
und:7p88cf97n8w		csq.xml	GenericFile
und:7p88cf97p0f		bri.xml	GenericFile
und:7p88cf97p24		bkc.xml	GenericFile
und:7p88cf9840r		France-Blois-castle-Oratory-cathedral-de-Medici.tif	GenericFile
und:7p88cf98355		Germany-Rothenburg-house-architect.tif	GenericFile
und:7p88cf98386		France-Versailles-castle-garden-side.jpg	GenericFile
und:7p88cf9842f		France-Vincennes-castle2.jpg	GenericFile
und:7p88cf9833g		Belgium-Herentals-belfrey.jpg	GenericFile
und:7p88cf9839j		image_2618.xml	GenericFile
und:7p88cf9858t		Italy-Rome-Sistine-Chapel-int.tif	GenericFile
und:7p88cf9854f		Italy-Vicenza-cathedral.tif	GenericFile
und:7p88cf9852r		Italy-Rome-bridge-castle-S-Angelo.jpg	GenericFile
und:7p88cf98564		Italy-Pisa-S-Mary-Spina.jpg	GenericFile
und:7p88cf98533		image_1412.xml	GenericFile
und:7p88cf9857g		image_1324.xml	GenericFile
und:7s75db80s55	Katherine Anne Hennessey	Memorable Barbarities and National Myths:  Ancient Greek Tragedy and Irish Epic in Modern Irish Theatre	Etd
und:7s75db80s6h	Shawn Elam Gano	Simulation-Based Design Using Variable Fidelity Optimization	Etd
und:7s75db80s7v	Daniel Kurt Unruh	The Crystal Chemistry of Uranyl Polyoxometalates and Uranyl Chromates	Etd
und:7s75db80s3g	David Dressing	Technical information_Nicaragua_1991.pdf	GenericFile
und:7s75db80t0r	Fernando Carvalho	Microsoft Word - Final_Thesis_Formatting08.doc	GenericFile
und:7s75db80s0f	Kenneth Kinslow	mse_ree-roskina.xml	GenericFile
und:7p88cf9878f		egranato	Profile
und:7s75db80v7g	Cory Juwuan Hayes	Building Adaptable Robots: How Behavioral Metrics Can Enable Robots to Implicitly Learn from Humans	Etd
und:7s75db80w6f	Emily O. Alberico	Interactions between EB1, Microtubules and Actin	Etd
und:7s75db80w1q		Prisca Theologia and its consequences for words, things, and deeds	Document
und:7s75db80w7s	pgamez	GamezP072016D.pdf	GenericFile
und:7s75db80w9g	nyadav	YadavN072015D.pdf	GenericFile
und:7s75db80w0c		openMalaria-32-centos6-x86_64.tar.gz	GenericFile
und:7s75db80w53		US6913825.pdf	GenericFile
und:7s75db80v95		v2exdfpphs.zip	GenericFile
und:7s75db80w4r	Rogers, Nathaniel, 1598-1655	Nathaniel Rogers Sermon Notebook	FindingAid
und:7s75db80x5d	Sadlier Publishing Company.	Sadlier Publishing Company Records	FindingAid
und:7s75db80x3q	Waldeck-Rousseau, Pierre Marie Rene Ernest, 1846-1904.	Pierre Marie Rene Ernest Waldeck-Rousseau Letters sent to Henry A. Riviere	FindingAid
und:7s75db80x2c	cshao	ShaoC112016D.pdf	GenericFile
und:7s75db80x11		WEYMON/JPEG/2015_Fall_EALJ_10151_20251_Weymon_000021.jpg	GenericFile
und:7s75db80x0p		KENNARD/JPEG/Kennard_000029.jpg	GenericFile
und:7s75db80x6r		psm.xml	GenericFile
und:7s75db80x42		zdl.xml	GenericFile
und:7s75db81c5q		Egypt-Idfu-temple-Horus-int.tif	GenericFile
und:7s75db81c8r		France-Paris-hotel-Invalides.jpg	GenericFile
und:7s75db81c31		Belgium-Antwerp-castle-Steen.jpg	GenericFile
und:7s75db81c7d		Germany-Berlin-synagogue.jpg	GenericFile
und:7s75db81c4c		image_3036.xml	GenericFile
und:7s75db81f0m		Greece-Athens-Temple-Theseus.tif	GenericFile
und:7s75db81f40		Italy-Girgenti-temple-Concord2.tif	GenericFile
und:7s75db81d82		FranceClichy-church-int.tif	GenericFile
und:7s75db81f29		Italy-Rome-church-S-Peter11.jpg	GenericFile
und:7s75db81d7q		image_2130.xml	GenericFile
und:7s75db81f1z		image_2832.xml	GenericFile
und:7s75db81f3n		image_1089.xml	GenericFile
und:7s75db81h2x	LSI	outputfile	GenericFile
und:7s75db81g60		Spain-Granada-Alhambra-Ambassadors-hall.tif	GenericFile
und:7s75db81h07		UK-Scotland-Edinburgh-castle-Holyroad2.tif	GenericFile
und:7s75db81g8p		Spain-Loyola-convent-S-Ignace.jpg	GenericFile
und:7s75db81h7n			GenericFile
und:7w62f76434g	Elizabeth E. Martinez	Paths of Legitimacy: A Sociology of the First Amendment Examining Legal Change at the Boundary Between State and Society	Etd
und:7w62f76437h	Gabriela Cristina Pasat	Characterization of the Ì¢-Lactam Resistant Staphylococcus Aureus On-Switch: Nuclear Magnetic Resonance Studies of The Sensor Domain Blar<sup>S</sup>	Etd
und:7w62f764365	Yan Yan	Silicon-Based Tunnel Diode Technology	Etd
und:7w62f764334	Benjamin John Funke	Kill YR Idols	Etd
und:7w62f76440d	Philip A Reed	Philip Reed Dissertation	GenericFile
und:7w62f76438v	Rachel Marie Rasmussen	GNUS AND YOU	GenericFile
und:7w62f764396	Xuan Wang	Introduction	GenericFile
und:7w62f764543	R. Ryan McCune	Reducing Scope to Increase Scalability: Decentralization in Graph Processing and UAV Swarms	Etd
und:7w62f764632	Arpita Konar	Development of Genomic Tools for Comparative Mapping and QTL Studies in Northern Red Oak (<i>Quercus rubra</i> L.)	Etd
und:7w62f764601	eplopper	Protestants and the Acceptance of Contraception in Britain and the U.S.	GenericFile
und:7w62f76455f	George Rugg	msn_col_rogers.xml	GenericFile
und:7w62f76452d	clj	Prisca Theologia and its consequences for words, things, and deeds	GenericFile
und:7w62f76462q		WEYMON/JPEG/2015_Fall_EALJ_10151_20251_Weymon_000022.jpg	GenericFile
und:7w62f76461c		KENNARD/JPEG/Kennard_000030.jpg	GenericFile
und:7w62f76474q		phs.xml	GenericFile
und:7w62f76482b		asl-20429.jpg	GenericFile
und:7w62f764f37	Parker Ladwig	US000008604002X620140617	GenericFile
und:7w62f764n5s		Belgium-Herentals-belfrey.tif	GenericFile
und:7w62f764n33		Algeria-Tipaza-basilica-S-Salsa2.jpg	GenericFile
und:7w62f764n2r		v2exrmhsol_2.zip	GenericFile
und:7w62f76488d		sbe.xml	GenericFile
und:7w62f764n4f		image_3094.xml	GenericFile
und:7w62f764p84		France-Angers-cathedral-S-Maurice-Pulpit.tif	GenericFile
und:7w62f764q2c		India-Madras-temple-Mylapore.tif	GenericFile
und:7w62f764q0p		France-Le-Treport-church-16th-century.jpg	GenericFile
und:7w62f764p6f		France-Tours-house-Tristan-hermit.jpg	GenericFile
und:7w62f764p7s		image_2395.xml	GenericFile
und:7w62f764q3q		image_1158.xml	GenericFile
und:7w62f764s3b		9780268159696_EPUB.epub	GenericFile
und:7w62f764r8r		Spain-Salamanca-cathedral3.jpg	GenericFile
und:7w62f764r1b		image_1358.xml	GenericFile
und:7w62f764r93		image_3192.xml	GenericFile
und:8049g447c9k	Mariana Magaldi de Sousa	The Political Economy of Bank Regulation in Latin America: An Embedded-Agency Approach	Etd
und:8049g447d0s	Shannon Lawson Flynn	Environmental Behavior of Metals and Radionuclides	Etd
und:8049g447c56	Elizabeth E. Martinez	Microsoft Word - MartinezE052011.doc	GenericFile
und:8049g447d2g	Emily Diane Lambeth	Microsoft Word - formattedmasters.doc	GenericFile
und:8049g447c4v	Benjamin John Funke	Microsoft Word - KILL.docx	GenericFile
und:8049g447c7w	Yan Yan	Microsoft Word - YanYan_dissertation_after Format.doc	GenericFile
und:8049g447c87	Gabriela Cristina Pasat	PasatGC072007T.pdf	GenericFile
und:8049g447f8v	Zhao Wang	Using Utility-Scale Microgrids in Deregulated Wholesale Power Markets	Etd
und:8049g447g1r	Pimenov, Revolt Ivanovich (1931-1990)	Irena S. Verblovskaia-Revolt I. Pimenov	FindingAid
und:8049g447g54	Conklin, Richard W.	Edmund A. Stephan Papers	FindingAid
und:8049g447g3f		WEYMON/JPEG/2015_Fall_EALJ_10151_20251_Weymon_000023.jpg	GenericFile
und:8049g447f7h		US6907102.pdf	GenericFile
und:8049g447g6g		zdm.xml	GenericFile
und:8049g447f1f		v2exdfvths.zip	GenericFile
und:8049g447j94	University of Notre Dame.	Notre Dame Scrapbook G	FindingAid
und:8049g447x55		Belgium-Antwerp-castle-Steen.tif	GenericFile
und:8049g447x7v		Egypt-Idfu-temple-court.jpg	GenericFile
und:8049g447x3g		v2exrmhsol_3.zip	GenericFile
und:8049g447x4t		image_3665.xml	GenericFile
und:8049g44804q		Italy-Rome-church-S-Peter11.tif	GenericFile
und:8049g447z8h		France-Arles-Alis-camp.tif	GenericFile
und:8049g44800b		France-Clichy-church-S-Vincent-de-Paul2.jpg	GenericFile
und:8049g448021		Greece-Athens-temple-Theseus2.jpg	GenericFile
und:8049g44801p		image_2432.xml	GenericFile
und:8049g447z75		image_2031.xml	GenericFile
und:8049g44824b		Evil and Exile: Revised Edition	Document
und:8049g44820z		Spain-Loyola-convent-S-Ignace.tif	GenericFile
und:8049g44818d		Spain-Granada-Alhambra-Generalife.jpg	GenericFile
und:8049g44813p		Mexico-Uxmal-palace-nuns.jpg	GenericFile
und:8049g44822n		UK-Scotland-Edinburgh-castle.jpg	GenericFile
und:8049g44819r		image_3212.xml	GenericFile
und:8049g448292			GenericFile
und:8336h130n4d	Lauren Margaret Fleury	Redox Titanocene Catalysis in C&#8211;C Bond Formations and New Discoveries in Phosphorus-Mediated Bond-Forming Reactions	Etd
und:8336h130n5r	Regan Deonanan	Empirical Essays on the Macroeconomics of Developing Countries	Etd
und:8336h130n63	Jeffrey Lawrence Bain-Conkin	The Refinement of Religious Practices in Nineteenth-Century Louisville, Kentucky	Etd
und:8336h130n94	Jesse David Covington	Taken on Faith: The Concept of Religion in First Amendment Jurisprudence	Etd
und:8336h130n32	David Gene George	Jesus' Lack of Emotion in Luke: The Lukan Redactions in Light of the Hellenistic Philosophers	Etd
und:8336h130n2q	Morgan Haugen	Inhibitory effects of bone morphogenetic proteins (BMPs) on hen granulosa cell differentiation	Etd
und:8336h130p0b	Mariana Magaldi de  Sousa	deSousaMM072009_vol2.pdf	GenericFile
und:8336h130r5p	Nikolaus Kleber	Radiohound Project	Document
und:8336h130r92	University of Notre Dame. Printing and Publications Office.	Notre Dame Publications Office Records	FindingAid
und:8336h130s1m	Minnesota Historical Society.	John Ireland Papers	FindingAid
und:8336h130r7c		Charles Curran Boycott Papers	FindingAid
und:8336h130r61		zbp.xml	GenericFile
und:8336h130s08		klw.xml	GenericFile
und:8336h130s2z		cul.xml	GenericFile
und:8336h130r8q		sal.xml	GenericFile
und:8336h13169c		Germany-Rothenburg-Lyceum.tif	GenericFile
und:8336h131728		France-Versailles-castle.jpg	GenericFile
und:8336h13167p		Belgium-house-Genoese.jpg	GenericFile
und:8336h13173m		image_2619.xml	GenericFile
und:8336h131681		image_2774.xml	GenericFile
und:8336h13188n		Italy-Vicenza-cathedral2.tif	GenericFile
und:8336h13186z		Italy-Rome-bridge-castle-S-Angelo2.jpg	GenericFile
und:8336h131906		Italy-Pisa-Baptistery.jpg	GenericFile
und:8336h13183x		image_1734.xml	GenericFile
und:8336h131879		image_1413.xml	GenericFile
und:8336h13191j		image_1281.xml	GenericFile
und:8623hx13w9q	Julia Henigan	Literacy and Orality in Eighteenth-Century Irish Song	Etd
und:8623hx13w71	David Dressing	nicaragua_1995_full_and_export_version.dta	GenericFile
und:8336h131b57	Michaël de Saint Cheron and Elie Wiesel	Evil and Exile: Revised Edition	GenericFile
und:8623hx13w8c			Person
und:8336h131c0t			GenericFile
und:8623hx13w5b		Mary McKeown	Profile
und:8623hx13z80	David Severson	Global Cross-Talk of Genes of the Mosquito Aedes aegypti in Response to Dengue Virus Infection	Article
und:8623hx13z9b	Ken Kelley	On Effect Size	Article
und:8623hx1400t	Jonathan Hauenstein	Adaptive multiprecision path tracking	Article
und:8623hx1405j		Beyond Tradition: Rethinking Early Modern Europe	Document
und:8623hx14077	lturnbul	TurnbullLB042016D.pdf	GenericFile
und:8623hx14015	mmajewsk	_	GenericFile
und:8623hx1408k		SunW042015D.pdf	GenericFile
und:8623hx1409x		US6900331.pdf	GenericFile
und:8623hx1403v		v2exdjcbhg_2.zip	GenericFile
und:8623hx1411g	Kristen Drahos	Dark Beauty: Toward a Catholic Theological Aesthetics	Etd
und:8623hx1417j	Burke family.	Burke family Papers	FindingAid
und:8623hx14197	Sandeen, Ernest Emanuel, 1908-	Ernest Sandeen Papers	FindingAid
und:8623hx14135	zsilver	SilverZJ102016D.pdf	GenericFile
und:8623hx1415v		WEYMON/JPEG/2015_Fall_EALJ_10151_20251_Weymon_000025.jpg	GenericFile
und:8623hx14166	Gonzalo	radiohound_0.1-1_armhf.deb	GenericFile
und:8623hx1414h		LUO/JPEG/Luo_000001.jpg	GenericFile
und:8623hx1418w		zdn.xml	GenericFile
und:8623hx1420f		pub.xml	GenericFile
